state_abbr,date_range_start,Nunits_Benchmark,SumDailyVisits_Benchmark,MaxDailyVisitsPerUnit_Benchmark,MinDailyVisitsPerUnit_Benchmark,MedDailyVisitsPerUnit_Benchmark,Nunits_Focal,SumDailyVisits_Focal,MaxDailyVisitsPerUnit_Focal,MinDailyVisitsPerUnit_Focal,MedDailyVisitsPerUnit_Focal,Post03132020,BlueState,Blue_Post,ln_SumDailyVisits,state,total_population,male,female,median_age,age_over18,age_over21,age_over62,age_over65,single_race,two_or_more_race,white,black,indian_alaska,asian,hawaiian_pacific,other_races,hispanic_latino,housing_units,citizen,citizen_male,citizen_female,Y,date,day_of_week,Monday,Monday
AL,2019-01-28 00:00:00+00:00,4.0,614.0,78.0,3.0,15.0,2.0,764.0,105.0,32.0,49.0,0.0,0.0,0.0,6.639875833826536,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.21825356602001822,2019-01-28 00:00:00+00:00,Monday,True,True
AL,2019-02-04 00:00:00+00:00,4.0,654.0,74.0,3.0,17.5,2.0,857.0,105.0,27.0,43.5,0.0,0.0,0.0,6.754604099487962,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2699688638527107,2019-02-04 00:00:00+00:00,Monday,True,True
AL,2019-02-11 00:00:00+00:00,4.0,844.0,83.0,4.0,23.5,2.0,981.0,134.0,22.0,67.5,0.0,0.0,0.0,6.889591308354466,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.15025468099729178,2019-02-11 00:00:00+00:00,Monday,True,True
AL,2019-02-18 00:00:00+00:00,4.0,629.0,64.0,3.0,17.5,2.0,818.0,117.0,24.0,54.5,0.0,0.0,0.0,6.70808408385307,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2623642644674913,2019-02-18 00:00:00+00:00,Monday,True,True
AL,2019-02-25 00:00:00+00:00,4.0,803.0,77.0,9.0,20.5,2.0,846.0,107.0,23.0,49.5,0.0,0.0,0.0,6.741700694652055,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.05210142547308827,2019-02-25 00:00:00+00:00,Monday,True,True
AL,2019-03-04 00:00:00+00:00,4.0,645.0,69.0,3.0,16.0,2.0,886.0,123.0,26.0,50.5,0.0,0.0,0.0,6.787844982309579,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3170454785269774,2019-03-04 00:00:00+00:00,Monday,True,True
AL,2019-03-11 00:00:00+00:00,4.0,697.0,84.0,3.0,17.5,2.0,971.0,174.0,24.0,47.5,0.0,0.0,0.0,6.879355804460439,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.33113670169806664,2019-03-11 00:00:00+00:00,Monday,True,True
AL,2019-03-18 00:00:00+00:00,4.0,643.0,63.0,4.0,22.5,2.0,889.0,118.0,26.0,60.5,0.0,0.0,0.0,6.7912214627261855,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3235227366218316,2019-03-18 00:00:00+00:00,Monday,True,True
AL,2019-03-25 00:00:00+00:00,4.0,606.0,45.0,3.0,22.5,2.0,959.0,111.0,31.0,69.0,0.0,0.0,0.0,6.866933284461882,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.45840449340238365,2019-03-25 00:00:00+00:00,Monday,True,True
AL,2019-04-01 00:00:00+00:00,4.0,674.0,60.0,7.0,21.5,2.0,893.0,102.0,27.0,67.0,0.0,0.0,0.0,6.795705775173514,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2809930843009836,2019-04-01 00:00:00+00:00,Monday,True,True
AL,2019-04-08 00:00:00+00:00,4.0,579.0,48.0,6.0,20.0,2.0,877.0,112.0,29.0,52.5,0.0,0.0,0.0,6.777646593635117,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4146184900946519,2019-04-08 00:00:00+00:00,Monday,True,True
AL,2019-04-15 00:00:00+00:00,4.0,610.0,86.0,3.0,18.0,2.0,883.0,112.0,33.0,55.0,0.0,0.0,0.0,6.784457062637643,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.36936010346604764,2019-04-15 00:00:00+00:00,Monday,True,True
AL,2019-04-22 00:00:00+00:00,4.0,594.0,46.0,3.0,18.0,2.0,885.0,104.0,33.0,61.0,0.0,0.0,0.0,6.786716950605081,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.39815554505945094,2019-04-22 00:00:00+00:00,Monday,True,True
AL,2019-04-29 00:00:00+00:00,4.0,752.0,58.0,5.0,21.5,2.0,925.0,125.0,31.0,57.0,0.0,0.0,0.0,6.83087423464618,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.206809006846286,2019-04-29 00:00:00+00:00,Monday,True,True
AL,2019-05-06 00:00:00+00:00,4.0,975.0,103.0,4.0,23.0,2.0,1191.0,179.0,27.0,75.0,0.0,0.0,0.0,7.083387847625295,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.19992526121220333,2019-05-06 00:00:00+00:00,Monday,True,True
AL,2019-05-13 00:00:00+00:00,4.0,695.0,66.0,2.0,21.5,2.0,887.0,100.0,33.0,63.0,0.0,0.0,0.0,6.78897174299217,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2436220826577502,2019-05-13 00:00:00+00:00,Monday,True,True
AL,2019-05-20 00:00:00+00:00,4.0,720.0,53.0,8.0,22.5,2.0,896.0,99.0,44.0,58.5,0.0,0.0,0.0,6.799055862058796,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.21841672477384666,2019-05-20 00:00:00+00:00,Monday,True,True
AL,2019-05-27 00:00:00+00:00,4.0,585.0,47.0,6.0,18.5,2.0,793.0,92.0,30.0,45.0,0.0,0.0,0.0,6.677083461247136,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.30376367167012397,2019-05-27 00:00:00+00:00,Monday,True,True
AL,2019-06-03 00:00:00+00:00,4.0,687.0,67.0,6.0,20.0,2.0,951.0,121.0,31.0,58.5,0.0,0.0,0.0,6.858565034791365,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3247761968580214,2019-06-03 00:00:00+00:00,Monday,True,True
AL,2019-06-10 00:00:00+00:00,4.0,700.0,77.0,4.0,19.0,2.0,933.0,108.0,34.0,58.0,0.0,0.0,0.0,6.839476438228843,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2869685511942528,2019-06-10 00:00:00+00:00,Monday,True,True
AL,2019-06-17 00:00:00+00:00,4.0,645.0,51.0,4.0,21.0,2.0,911.0,102.0,32.0,58.5,0.0,0.0,0.0,6.815639990074331,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.34484048629172914,2019-06-17 00:00:00+00:00,Monday,True,True
AL,2019-06-24 00:00:00+00:00,4.0,654.0,70.0,7.0,20.5,2.0,908.0,112.0,41.0,58.5,0.0,0.0,0.0,6.812345094177479,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3277098585422271,2019-06-24 00:00:00+00:00,Monday,True,True
AL,2019-07-01 00:00:00+00:00,4.0,615.0,47.0,3.0,19.0,2.0,763.0,87.0,12.0,54.5,0.0,0.0,0.0,6.638567789166521,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.21532082563300126,2019-07-01 00:00:00+00:00,Monday,True,True
AL,2019-07-08 00:00:00+00:00,4.0,650.0,63.0,6.0,19.5,2.0,898.0,112.0,31.0,65.0,0.0,0.0,0.0,6.80128303447162,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.32277339226305113,2019-07-08 00:00:00+00:00,Monday,True,True
AL,2019-07-15 00:00:00+00:00,4.0,654.0,58.0,3.0,21.5,2.0,940.0,126.0,32.0,60.0,0.0,0.0,0.0,6.846943139585379,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3623079039501276,2019-07-15 00:00:00+00:00,Monday,True,True
AL,2019-07-22 00:00:00+00:00,4.0,554.0,49.0,3.0,19.0,2.0,929.0,108.0,39.0,57.5,0.0,0.0,0.0,6.835184586147301,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.5162164724008669,2019-07-22 00:00:00+00:00,Monday,True,True
AL,2019-07-29 00:00:00+00:00,4.0,704.0,66.0,5.0,21.0,2.0,1011.0,129.0,34.0,70.5,0.0,0.0,0.0,6.919683849847411,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3614860470351422,2019-07-29 00:00:00+00:00,Monday,True,True
AL,2019-08-05 00:00:00+00:00,4.0,654.0,48.0,4.0,18.5,2.0,1024.0,120.0,40.0,66.5,0.0,0.0,0.0,6.932447891572509,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4478126559372573,2019-08-05 00:00:00+00:00,Monday,True,True
AL,2019-08-12 00:00:00+00:00,4.0,661.0,53.0,5.0,22.5,2.0,995.0,112.0,25.0,67.0,0.0,0.0,0.0,6.903747257584598,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4084817016475899,2019-08-12 00:00:00+00:00,Monday,True,True
AL,2019-08-19 00:00:00+00:00,4.0,637.0,64.0,5.0,19.5,2.0,879.0,105.0,36.0,56.5,0.0,0.0,0.0,6.779921907472252,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3215836241274621,2019-08-19 00:00:00+00:00,Monday,True,True
AL,2019-08-26 00:00:00+00:00,4.0,653.0,67.0,2.0,21.5,2.0,795.0,96.0,27.0,52.5,0.0,0.0,0.0,6.679599185844383,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.1964918343871842,2019-08-26 00:00:00+00:00,Monday,True,True
AL,2019-09-02 00:00:00+00:00,4.0,922.0,82.0,8.0,29.5,2.0,867.0,91.0,29.0,66.5,0.0,0.0,0.0,6.766191714660351,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,-0.06143751984250123,2019-09-02 00:00:00+00:00,Monday,True,True
AL,2019-09-09 00:00:00+00:00,4.0,930.0,90.0,5.0,29.5,2.0,877.0,103.0,24.0,57.5,0.0,0.0,0.0,6.777646593635117,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,-0.05861268364195027,2019-09-09 00:00:00+00:00,Monday,True,True
AL,2019-09-16 00:00:00+00:00,4.0,945.0,75.0,7.0,32.0,2.0,999.0,122.0,31.0,62.0,0.0,0.0,0.0,6.907755278982137,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.05551270993025881,2019-09-16 00:00:00+00:00,Monday,True,True
AL,2019-09-23 00:00:00+00:00,4.0,894.0,97.0,8.0,23.0,2.0,924.0,130.0,37.0,53.5,0.0,0.0,0.0,6.829793737512425,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.03297001923756948,2019-09-23 00:00:00+00:00,Monday,True,True
AL,2019-09-30 00:00:00+00:00,4.0,834.0,77.0,5.0,29.5,2.0,1043.0,121.0,34.0,62.0,0.0,0.0,0.0,6.950814768442584,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.22338304359172856,2019-09-30 00:00:00+00:00,Monday,True,True
AL,2019-10-07 00:00:00+00:00,4.0,705.0,60.0,8.0,20.5,2.0,917.0,111.0,35.0,61.0,0.0,0.0,0.0,6.822197390620491,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.26258215312724875,2019-10-07 00:00:00+00:00,Monday,True,True
AL,2019-10-14 00:00:00+00:00,4.0,683.0,70.0,4.0,21.5,2.0,1023.0,107.0,32.0,72.0,0.0,0.0,0.0,6.931471805599453,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4035138879769029,2019-10-14 00:00:00+00:00,Monday,True,True
AL,2019-10-21 00:00:00+00:00,4.0,731.0,68.0,4.0,22.0,2.0,911.0,118.0,27.0,59.0,0.0,0.0,0.0,6.815639990074331,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2198594761130197,2019-10-21 00:00:00+00:00,Monday,True,True
AL,2019-10-28 00:00:00+00:00,4.0,682.0,68.0,3.0,22.5,2.0,946.0,125.0,22.0,47.5,0.0,0.0,0.0,6.853299093186078,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3268042336152881,2019-10-28 00:00:00+00:00,Monday,True,True
AL,2019-11-04 00:00:00+00:00,4.0,696.0,80.0,2.0,21.0,2.0,957.0,110.0,37.0,58.0,0.0,0.0,0.0,6.86484777797086,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3180623672103362,2019-11-04 00:00:00+00:00,Monday,True,True
AL,2019-11-11 00:00:00+00:00,4.0,781.0,81.0,1.0,24.0,2.0,1161.0,165.0,33.0,80.0,0.0,0.0,0.0,7.057897937411856,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.396043196866545,2019-11-11 00:00:00+00:00,Monday,True,True
AL,2019-11-18 00:00:00+00:00,4.0,654.0,65.0,2.0,16.5,2.0,1013.0,128.0,33.0,61.5,0.0,0.0,0.0,6.921658184151129,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4370229485158772,2019-11-18 00:00:00+00:00,Monday,True,True
AL,2019-11-25 00:00:00+00:00,4.0,505.0,52.0,0.0,18.0,2.0,904.0,123.0,1.0,59.0,0.0,0.0,0.0,6.807934943699926,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.58139827441246,2019-11-25 00:00:00+00:00,Monday,True,True
AL,2019-12-02 00:00:00+00:00,4.0,722.0,87.0,1.0,18.0,2.0,1215.0,180.0,34.0,71.0,0.0,0.0,0.0,7.103322062526113,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.5199128403673479,2019-12-02 00:00:00+00:00,Monday,True,True
AL,2019-12-09 00:00:00+00:00,4.0,839.0,74.0,4.0,26.0,2.0,1310.0,190.0,47.0,74.5,0.0,0.0,0.0,7.1785454837637,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4451435919263407,2019-12-09 00:00:00+00:00,Monday,True,True
AL,2019-12-16 00:00:00+00:00,4.0,869.0,65.0,8.0,28.5,2.0,1316.0,142.0,59.0,96.0,0.0,0.0,0.0,7.183111701743281,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.414618490094651,2019-12-16 00:00:00+00:00,Monday,True,True
AL,2019-12-23 00:00:00+00:00,4.0,866.0,69.0,0.0,32.0,2.0,1278.0,140.0,0.0,107.0,0.0,0.0,0.0,7.153833801578843,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3887948247983015,2019-12-23 00:00:00+00:00,Monday,True,True
AL,2019-12-30 00:00:00+00:00,4.0,1115.0,102.0,5.0,34.5,2.0,1570.0,181.0,58.0,119.5,0.0,0.0,0.0,7.359467638255621,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.34196149531436504,2019-12-30 00:00:00+00:00,Monday,True,True
AL,2020-01-06 00:00:00+00:00,4.0,762.0,69.0,9.0,20.5,2.0,1166.0,143.0,52.0,71.5,0.0,0.0,0.0,7.062191632286556,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.424933601002099,2020-01-06 00:00:00+00:00,Monday,True,True
AL,2020-01-13 00:00:00+00:00,4.0,902.0,84.0,6.0,24.0,2.0,1300.0,187.0,44.0,78.0,0.0,0.0,0.0,7.170888478512505,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3651659250955195,2020-01-13 00:00:00+00:00,Monday,True,True
AL,2020-01-20 00:00:00+00:00,4.0,836.0,71.0,8.0,23.5,2.0,1287.0,172.0,36.0,79.5,0.0,0.0,0.0,7.160845906664299,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.4310218361748239,2020-01-20 00:00:00+00:00,Monday,True,True
AL,2020-01-27 00:00:00+00:00,4.0,860.0,106.0,7.0,24.5,2.0,1249.0,177.0,39.0,66.5,0.0,0.0,0.0,7.1308988302963465,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.372804325868616,2020-01-27 00:00:00+00:00,Monday,True,True
AL,2020-02-03 00:00:00+00:00,4.0,879.0,86.0,3.0,22.0,2.0,1274.0,169.0,41.0,64.0,0.0,0.0,0.0,7.150701457592526,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3707795501202744,2020-02-03 00:00:00+00:00,Monday,True,True
AL,2020-02-10 00:00:00+00:00,4.0,1138.0,149.0,5.0,32.5,2.0,1521.0,199.0,45.0,90.0,0.0,0.0,0.0,7.327780538421631,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2898745749744496,2020-02-10 00:00:00+00:00,Monday,True,True
AL,2020-02-17 00:00:00+00:00,4.0,826.0,81.0,6.0,28.0,2.0,1275.0,168.0,31.0,82.0,0.0,0.0,0.0,7.151485463904735,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.433680768881044,2020-02-17 00:00:00+00:00,Monday,True,True
AL,2020-02-24 00:00:00+00:00,4.0,1047.0,104.0,6.0,29.5,2.0,1275.0,156.0,22.0,91.5,0.0,0.0,0.0,7.151485463904735,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.1968465990237478,2020-02-24 00:00:00+00:00,Monday,True,True
AL,2020-03-02 00:00:00+00:00,4.0,949.0,92.0,4.0,29.0,2.0,1238.0,178.0,41.0,70.5,0.0,0.0,0.0,7.122059881629142,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.2655978970345556,2020-03-02 00:00:00+00:00,Monday,True,True
AL,2020-03-09 00:00:00+00:00,4.0,748.0,134.0,7.0,19.5,2.0,1043.0,120.0,40.0,66.5,0.0,0.0,0.0,6.950814768442584,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.3320757849253644,2020-03-09 00:00:00+00:00,Monday,True,True
AL,2020-03-16 00:00:00+00:00,4.0,111.0,17.0,0.0,3.0,2.0,221.0,31.0,5.0,13.0,1.0,0.0,0.0,5.402677381872279,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.6841785105771852,2020-03-16 00:00:00+00:00,Monday,True,True
AL,2020-03-23 00:00:00+00:00,4.0,64.0,8.0,0.0,2.0,2.0,247.0,33.0,7.0,17.5,1.0,0.0,0.0,5.513428746164983,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.3390414762693457,2020-03-23 00:00:00+00:00,Monday,True,True
AL,2020-03-30 00:00:00+00:00,4.0,47.0,11.0,0.0,1.0,2.0,236.0,33.0,6.0,15.0,1.0,0.0,0.0,5.468060141135132,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.5968591302272404,2020-03-30 00:00:00+00:00,Monday,True,True
AL,2020-04-06 00:00:00+00:00,3.0,46.0,10.0,0.0,1.0,2.0,201.0,34.0,3.0,14.0,1.0,0.0,0.0,5.308267697401205,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.4581200956911466,2020-04-06 00:00:00+00:00,Monday,True,True
AL,2020-04-13 00:00:00+00:00,4.0,70.0,14.0,0.0,1.0,2.0,305.0,38.0,7.0,20.0,1.0,0.0,0.0,5.723585101952381,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.4609052249110652,2020-04-13 00:00:00+00:00,Monday,True,True
AL,2020-04-20 00:00:00+00:00,3.0,51.0,15.0,0.0,1.0,2.0,275.0,34.0,8.0,17.5,1.0,0.0,0.0,5.62040086571715,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.669157147135722,2020-04-20 00:00:00+00:00,Monday,True,True
AL,2020-04-27 00:00:00+00:00,4.0,48.0,13.0,0.0,0.5,2.0,277.0,32.0,8.0,21.0,1.0,0.0,0.0,5.627621113690637,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.7358008155800104,2020-04-27 00:00:00+00:00,Monday,True,True
AL,2020-05-04 00:00:00+00:00,4.0,146.0,30.0,0.0,2.0,2.0,422.0,86.0,8.0,22.0,1.0,0.0,0.0,6.0473721790462776,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,1.0569395922675415,2020-05-04 00:00:00+00:00,Monday,True,True
AL,2020-05-11 00:00:00+00:00,4.0,430.0,51.0,0.0,13.0,2.0,831.0,81.0,33.0,58.0,1.0,0.0,0.0,6.723832440821209,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.6577243507174613,2020-05-11 00:00:00+00:00,Monday,True,True
AL,2020-05-18 00:00:00+00:00,4.0,547.0,53.0,0.0,21.0,2.0,833.0,91.0,40.0,60.5,1.0,0.0,0.0,6.726233402358747,Alabama,4863300,2356052,2507248,39.0,3763783,3553484,964274,783952,4779442,83858,3389735,1338854,56661,85704,3769,77234,199686,2230180,3670229,1742667,1927562,0.419958115410731,2020-05-18 00:00:00+00:00,Monday,True,True
